name,id,nametype,recclass,mass,fall,year,reclat,reclong
Jiddat al Harasis 458,48609,Valid,H4,3092.14,Found,2007,19.7675,56.33492
Pecora Escarpment 82504,18267,Valid,L5,3093.6,Found,1982,-85.67925,-68.72432
Dar al Gani 019,5535,Valid,H6,3096,Found,1995,27.08083,16.201
West Point,24246,Valid,L6,3100,Found,1972,33.075,-102.045
Tabbita,23775,Valid,L6,3100,Found,1983,-34.05,145.83333
Ksar el Hajoui,53825,Valid,L6,3100,Found,2010,31.99317,-2.99347
Dhofar 1448,51597,Valid,L~6,3110,Found,2002,19.35,54.8
Yamato 793214,28563,Valid,LL5,3111,Found,1979,-71.5,35.66667
Dar al Gani 988,6528,Valid,H5,3128,Found,2002,27.07,16.39317
Acfer 028,38,Valid,H3.8,3130,Found,1989,27.66667,4.25
Dar al Gani 006,5522,Valid,CO3,3130,Found,1995,27.16983,15.9255
Dar al Gani 061,5577,Valid,LL5-6,3130,Found,1995,27.45767,16.28017
Dar al Gani 192,5740,Valid,CO3,3145,Found,1996,27.12817,16.004
Dar al Gani 969,6509,Valid,L/LL6,3145,Found,1998,26.98017,16.34967
Ilafegh 014,12019,Valid,H5,3150,Found,1989,21.66667,1.85
Tanezrouft 032,23833,Valid,H5,3150,Found,1991,25.37056,-0.0225
Dhofar 1658,55576,Valid,LL6,3150,Found,2011,18.35967,54.40705
Al Huwaysah 001,55403,Valid,LL6,3150.5,Found,2009,22.80487,55.32742
Pampa de Mejillones 004,54718,Valid,L6,3155,Found,2003,-23.20481,-70.45019
Sayh al Uhaymir 186,23359,Valid,H4-6,3166.74,Found,2002,20.56455,57.17792
Dhofar 140,6925,Valid,L5,3170,Found,2000,18.33583,54.512
Hammadah al Hamra 237,11720,Valid,CBb,3173,Found,1997,28.60933,13.04917
Catalina 003,56101,Valid,"Iron, IVB",3180,Found,1999,-25.20467,-69.82858
Dhofar 495,7256,Valid,H4,3184,Found,2001,19.15833,54.575
Catalina 019,57185,Valid,H4,3191,Found,2010,-25.23333,-69.71667
Itutinga,12059,Valid,"Iron, IIIAB",3200,Found,1960,-21.33333,-44.66667
Dar al Gani 575,6122,Valid,H5,3200,Found,1998,27.217,16.38917
Ramlat as Sahmah 278,50966,Valid,H4,3208.7,Found,2008,20.63257,56.15995
Dhofar 316,7099,Valid,L6,3215,Found,2001,19.155,54.78667
Allan Hills A77280,1590,Valid,L6,3226,Found,1977,-76.71667,159.66667
Dwaleni,7755,Valid,H4-6,3230,Fell,1970,-27.2,31.31667
Yamato 74190,24568,Valid,L6,3235.7,Found,1974,-71.83056,35.44444
Portales (a),18871,Valid,H4,3240,Found,1967,34.06667,-103.5
Jiddat al Harasis 568,51910,Valid,H4-6,3249,Found,2009,19.70128,56.36713
Dar al Gani 488,6036,Valid,L6,3259,Found,1997,27.26667,16.11667
Hammadah al Hamra 266,11749,Valid,L5,3263,Found,2000,28.47883,12.86367
Smyer,23655,Valid,H6,3273,Found,1968,33.58333,-102.16667
Tanezrouft 011,23812,Valid,L/LL5-6,3287,Found,1991,25.53389,0.36306
Yamato 791209,26558,Valid,H5,3288,Found,1979,-71.5,35.66667
Dar al Gani 313,5861,Valid,L/LL3,3294,Found,1997,26.80733,15.9015
Hammadah al Hamra 131,11614,Valid,L6,3295,Found,1995,28.46683,12.89467
Sayh al Uhaymir 541,55556,Valid,H6,3298,Found,2011,20.76578,57.28332
Erie,10045,Valid,L6,3300,Found,1965,40.03167,-105.05667
Tagounite,23783,Valid,"Iron, IIIAB",3300,Found,1989,29.96667,-5.6
Mercedes,34496,Valid,H5,3301,Found,1994,-34.66667,-59.33333
Jiddat al Harasis 461,48612,Valid,L6,3308.7,Found,2007,19.77063,56.35233
Asuka 881976,4685,Valid,H4,3327,Found,1988,-72,26
Yamato 790964,26313,Valid,LL,3335,Found,1979,-71.5,35.66667
Ban Cho Lae,48651,Valid,H5,3354,Found,1975,19.08833,99.01389
Daraj 145,6600,Valid,H6,3354,Found,2000,29.64528,11.66472
Pecora Escarpment 91016,18307,Valid,L6,3366.7,Found,1991,-85.68834,-68.33712
Dar al Gani 189,5737,Valid,CO3,3370,Found,1996,27.18283,15.94233
Acfer 125,134,Valid,L6,3380,Found,1990,27.68333,4.35
Primm,18889,Valid,H5,3383,Found,1997,35.66667,-115.36667
San Juan 063,57201,Valid,H5,3384,Found,2010,-25.58333,-69.78333
Maralinga,15412,Valid,CK4-an,3388,Found,1974,-30.3,131.26667
Hammadah al Hamra 222,11705,Valid,L6,3393,Found,1997,29.187,11.60167
Didim,47350,Valid,H3-5,3396,Fell,2007,37.35172,27.32997
Lewis Cliff 86011,12951,Valid,L6,3397.5,Found,1986,-84.27992,161.61113
New Raymer,30758,Valid,LL4,3400,Found,1995,40.62583,-103.84033
Romashki,52890,Valid,L6,3400,Found,2009,50.28533,46.69967
Sayh al Uhaymir 543,55558,Valid,L5/6,3404,Found,2011,20.51182,57.28693
Al Huwaysah 009,55410,Valid,H6,3407.8,Found,2010,22.75747,55.41402
Shi��r 015,23550,Valid,L5,3409.3,Found,2001,18.54908,53.9229
Pecora Escarpment 91013,18304,Valid,L5,3413.1,Found,1991,-85.67292,-68.98064
Dhofar 1130,33833,Valid,H4,3420,Found,2005,19.223306,54.935778
Sayh al Uhaymir 238,23411,Valid,L4,3436,Found,2002,20.55617,57.31
Asuka 881073,3782,Valid,H5,3437,Found,1988,-72,26
Dhofar 228,7012,Valid,L6,3452,Found,2001,19.15,54.58333
Wynyard,24344,Valid,H5,3479,Found,1968,51.88333,-104.18333
Yamato 790448,25797,Valid,LL3.2,3480,Found,1979,-71.5,35.66667
Mount Wegener,16809,Valid,"Iron, IIIAB",3480,Found,1988,-80.7,-23.58333
Acfer 091,100,Valid,LL5-6,3487,Found,1990,27.45,4.11667
Jiddat al Harasis 312,35629,Valid,L6,3489,Found,2005,19.71902,55.70425
Queen Alexandra Range 99003,21456,Valid,H5,3492.1,Found,1999,-84,168
Kaffir (b),12224,Valid,H4,3500,Found,1966,34.67167,-101.815
Yanzhuang,30350,Valid,H6,3500,Fell,1990,24.56667,114.16667
Northwest Africa 034,17044,Valid,L4,3500,Found,1999,32.05,-3.03333
Villalbeto de la Pe��a,24179,Valid,L6,3500,Fell,2004,42.8,-4.66667
Dhofar 646,7403,Valid,H5/6,3518,Found,2001,18.9942,54.18137
Dar al Gani 998,6538,Valid,CO3,3522,Found,1999,27.17433,15.9205
Dhofar 010,6709,Valid,H6,3527.6,Found,1999,18.33833,54.19833
Jiddat al Harasis 614,51970,Valid,H4/5,3532.9,Found,2009,19.01055,55.31255
Dhofar 221,7005,Valid,L5,3536,Found,2000,18.25167,54.19833
Skiff,23622,Valid,H4,3540,Found,1966,49.25,-111.86667
Northwest Africa 540,17787,Valid,H6,3540,Found,2000,31.1,-5.18333
Asuka 882021,4730,Valid,L6,3547,Found,1988,-72,26
Tanezrouft 076,31337,Valid,L6,3548,Found,2003,24.6205,-0.5617
Sayh al Uhaymir 264,23437,Valid,LL6,3548.08,Found,2002,20.69617,57.1949
Dhofar 487,7248,Valid,H4,3549,Found,2001,19.15194,54.76667
Dar al Gani 217,5765,Valid,H6,3550,Found,1996,27.13083,16.13233
Jiddat al Harasis 101,12160,Valid,L6,3563,Found,2003,19.75073,56.96652
Jiddat al Harasis 213,35532,Valid,L6,3563,Found,2003,19.75073,56.96652
Jiddat al Harasis 586,51934,Valid,H5,3568.5,Found,2009,19.74288,56.65062
Hammadah al Hamra 292,11775,Valid,H4,3570,Found,2000,29.021,10.53783
Southampton,23682,Valid,Pallasite,3580,Found,2001,44.50642,-81.37217
Mifflin,52090,Valid,L5,3584,Fell,2010,42.9075,-90.36556
Del Rio,6639,Valid,"Iron, IIF",3596,Found,1965,29.36667,-100.96667
Hammadah al Hamra 281,11764,Valid,CK4,3598,Found,2000,28.4925,13.213
Boumdeid (2011),57167,Valid,L6,3599,Fell,2011,17.17493,-11.34133
Cee Vee,5305,Valid,H5,3600,Found,1959,34.2,-100.48333
Nazareth (b),16929,Valid,L6,3600,Found,1967,34.5,-102.25
Kittakittaooloo,12327,Valid,H4,3600,Found,1970,-28.03333,138.13333
Muleshoe,16846,Valid,H4/6,3600,Found,1972,34.12167,-102.695
Hammadah al Hamra 142,11625,Valid,H5/6,3600,Found,1995,28.47817,13.01983
Dar al Gani 215,5763,Valid,H6,3600,Found,1996,27.1275,16.104
Dhofar 745,7491,Valid,H4,3600,Found,2000,18.88637,54.65452
Shi��r 102,35718,Valid,L6,3600,Found,2002,18.6262,53.9156
McCook,15459,Valid,L6,3602,Found,1965,40.02,-100.78333
Gorlovka,10949,Valid,H3.7,3618,Fell,1974,48.28333,38.08333
Yamato 82163,29357,Valid,H6,3622,Found,1982,-71.5,35.66667
Dhofar 167,6952,Valid,H6,3636,Found,2000,19.05889,54.615
Sayh al Uhaymir 489,50970,Valid,H5,3644.6,Found,2008,20.95935,56.9719
Bluebird,30445,Valid,L6,3650,Found,2002,35.8675,-114.19167
Tanezrouft 060,23861,Valid,LL4,3650,Found,2002,25.28333,0.2
Pampa de Mejillones 014,54770,Valid,L/LL4-6,3650,Found,2006,-23.23017,-70.42219
Northwest Africa 836,17862,Valid,L5,3660,Found,2000,27.38833,-9.01733
Jiddat al Harasis 365,51632,Valid,H~4,3665.1,Found,2003,19.61865,56.04227
Mount Leake,45812,Valid,L5,3667,Found,1998,-25.87667,119.07333
Jesenice,51589,Valid,L6,3667,Fell,2009,46.42137,14.05217
Dhofar 548,7309,Valid,H4,3677,Found,2001,19.34917,54.56833
Asuka 882121,4830,Valid,H6,3686,Found,1988,-72,26
Dhofar 1665,56380,Valid,L3,3687,Found,2011,19.17277,54.92233
Grove Mountains 050128,46425,Valid,L6,3695,Found,2006,-72.97833,75.26028
Dhofar 1659,55577,Valid,L6,3695,Found,2011,18.36002,54.40972
Uruq al Hadd 002,24128,Valid,H3,3700,Found,1996,18.5,52.16667
Chadong,5313,Valid,L6,3700,Fell,1998,28.53333,109.31667
Dar al Gani 650,6197,Valid,L6,3700,Found,1999,27.25861,16.01139
Gila Bend,30664,Valid,L5,3700,Found,2000,33.03333,-112.61667
Elephant Moraine 87537,8087,Valid,H5,3702,Found,1987,-76.27247,157.15495
Hamlet,11485,Valid,LL4,3710,Fell,1959,41.38333,-86.6
Hammadah al Hamra 294,11777,Valid,L6,3710,Found,2000,29.1,12.31667
Jiddat al Harasis 094,12153,Valid,L6,3713.75,Found,2002,19.98358,56.77298
Cerro La Tiza,44877,Valid,H4,3740,Found,2002,-14.53321,-75.77511
Meteorite Hills 00438,15673,Valid,L6,3747.4,Found,2000,-79.68333,155.75
al-Ghanim (stone),469,Valid,L6,3755,Found,1960,19.7,53.96667
Moss,36592,Valid,CO3.6,3763,Fell,2006,59.43333,10.7
Davy (b),6617,Valid,H4,3770,Found,1981,29.00833,-97.70556
Dhofar 1631,55279,Valid,H5,3770,Found,2004,18.712,54.40033
Dhofar 1513,51558,Valid,L5,3782,Found,2009,19.33766,54.53293
Allan Hills A77290,1600,Valid,"Iron, IAB-MG",3784,Found,1977,-76.71667,159.66667
Dhofar 477,7238,Valid,L6,3796,Found,2001,19.18556,54.88417
Seth Ward,23505,Valid,H5,3800,Found,1977,34.26889,-101.64722
Acfer 011,21,Valid,H5,3800,Found,1989,27.75,4.16667
Digor,49716,Valid,"Iron, IIIAB",3800,Found,2006,42.33333,89.33333
Dar al Gani 858,6405,Valid,CO3,3810,Found,1999,27.20233,15.89583
Grosvenor Mountains 85200,11209,Valid,H5,3821.6,Found,1985,-85.66667,175
Allan Hills A81027,1987,Valid,L6,3835.3,Found,1981,-76.69,159.26305
Taonan,23873,Valid,L5,3850,Fell,1965,45.4,122.9
Allan Hills A81016,1976,Valid,L6,3850.2,Found,1981,-76.73294,158.80698
Yamato 793168,28517,Valid,L6,3859,Found,1979,-71.5,35.66667
Sayh al Uhaymir 258,23431,Valid,L6,3864.21,Found,2002,20.61327,57.33912
Wisconsin Range 90302,24288,Valid,H5,3864.6,Found,1990,-84.75,-125
Ramlat as Sahmah 354,55445,Valid,H6,3873.8,Found,2010,20.31777,55.59398
Ramlat as Sahmah 422,55659,Valid,H3.7-5,3879,Found,2010,20.5052,56.48438
El M��dano 170,57318,Valid,L4,3893,Found,2011,-24.85,-70.53333
Shuangyang,23582,Valid,H5,3900,Fell,1971,43.5,125.66667
Anson,2308,Valid,L6,3900,Found,1972,39.33333,-97.56167
Pecora Escarpment 91010,18301,Valid,L6,3900.6,Found,1991,-85.68838,-68.34058
Yamato 792736,28085,Valid,H4,3904,Found,1979,-71.5,35.66667
Dar al Gani 763,6310,Valid,L5,3906,Found,1999,27.0155,16.534
Colony,5407,Valid,CO3.0,3912,Found,1975,35.35,-98.68333
Catherwood,5298,Valid,L6,3920,Found,1965,51.965,-107.43833
Chisenga,5355,Valid,"Iron, IIIAB",3920,Fell,1988,-10.05944,33.395
Meteorite Hills 01002,16235,Valid,L5,3922.7,Found,2001,-79.68333,159.75
Djermaia,7656,Valid,H,3950,Fell,1961,12.73333,15.05
Almahata Sitta,48915,Valid,Ureilite-an,3950,Fell,2008,20.74575,32.41275
Allan Hills 84070,672,Valid,L6,3951.7,Found,1984,-76.90824,156.8802
Dhofar 1554,52425,Valid,L5,3954,Found,2009,18.66667,54.15083
Acomita,372,Valid,"Pallasite, PMG",3956,Found,1962,35.05,-107.56667
Jiddat al Harasis 079,12139,Valid,L6,3959.86,Found,2003,19.91455,55.66447
Pecora Escarpment 91015,18306,Valid,L5,3965.9,Found,1991,-85.67455,-69.00718
Umm as Samim 009,51872,Valid,L6,3989,Found,2009,21.06493,56.48188
Akron (1961),431,Valid,L6,4000,Found,1961,40.15,-103.16667
Valkeala,24150,Valid,L6,4000,Found,1962,61.05,26.83333
��anakkale,5250,Valid,L6,4000,Fell,1964,39.8,26.6
Lichtenberg,14646,Valid,H6,4000,Fell,1973,-26.15,26.18333
Harlowton,11831,Valid,"Iron, IAB-ung",4000,Found,1975,46.43333,-109.83333
Chitenay,5357,Valid,L6,4000,Fell,1978,47.47083,0.97667
Edmond,7767,Valid,H6,4000,Found,1983,39.76667,-99.91667
Daraj 002,6541,Valid,L4,4000,Found,1986,29.865,11.69167
Derrick Peak 88018,6669,Valid,"Iron, IIAB",4000,Found,1988,-80.06667,156.38333
Hughes 013,11937,Valid,H5,4000,Found,1991,-30.66167,129.11667
Kalugalatenna,12235,Valid,L6,4000,Found,2003,7.31667,80.55
Werdama,47344,Valid,H5,4000,Fell,2006,32.79732,21.78713
Santa Lucia (2008),50909,Valid,L6,4000,Fell,2008,-31.535556,-68.489444
Laundry West,12739,Valid,L4,4002,Found,1967,-31.46667,126.93333
Dhofar 032,6731,Valid,L6,4002,Found,1999,19.122,54.79467
Jiddat al Harasis 221,35540,Valid,L5,4012,Found,2005,19.75643,56.55205
Dar al Gani 1037,5652,Valid,Martian (shergottite),4012.4,Found,1999,27.33333,16.21667
Elephant Moraine 92001,9403,Valid,Mesosiderite,4015.6,Found,1992,-76.03785,156.13964
Grosvenor Mountains 95504,11232,Valid,L3.5,4018.3,Found,1995,-85.66667,175
Lewis Cliff 87029,13503,Valid,H5,4026.6,Found,1987,-84.28333,161.08333
Willaroy,24272,Valid,H3.8-an,4030,Found,1970,-30.1,143.2
Miller Range 99301,16657,Valid,LL6,4037.3,Found,1999,-83.25,157
Sayh al Uhaymir 498,52429,Valid,L5,4053,Found,2009,20.532,57.335
Hammadah al Hamra 155,11638,Valid,H4/5,4055,Found,1995,28.58817,13.45083
Queen Alexandra Range 97006,20413,Valid,H5,4057.5,Found,1997,-84,168
Dhofar 1548,52421,Valid,L6,4070,Found,2008,18.647,54.1755
Allan Hills A77233,1544,Valid,H4,4087,Found,1977,-76.71667,159.66667
Hammadah al Hamra 136,11619,Valid,L6,4093,Found,1995,28.5305,13.38917
Brownfield (1964),5152,Valid,H5,4100,Found,1964,33.21667,-102.18333
Flagler,30564,Valid,H3.8,4100,Found,1972,39.23,-102.99
Mount Baldr A76001,16764,Valid,H6,4108,Found,1976,-77.58389,160.32639
Fluvanna (b),10117,Valid,H6,4110,Found,1976,32.90333,-101.16278
MacAlpine Hills 88109,15273,Valid,L5,4112.1,Found,1988,-84.21667,160.5
Bakhardok,4923,Valid,L6,4120,Found,1978,38.6,58
Ilafegh 002,12007,Valid,Mesosiderite,4121,Found,1989,21.51667,1.3
Allan Hills A77282,1592,Valid,L6,4127.1,Found,1977,-76.71667,159.66667
Wells,24242,Valid,LL3.3,4135,Found,1985,33.05,-101.93333
Dar al Gani 1006,5623,Valid,CO3,4150,Found,1999,27.203,15.90067
Dar al Gani 470,6018,Valid,L6,4152,Found,1998,27.78533,15.95233
Hammadah al Hamra 220,11703,Valid,H4,4153,Found,1997,28.932,12.62533
Gashua,44882,Valid,L6,4162,Fell,1984,12.85,11.03333
Elba,7821,Valid,H5,4175,Found,1966,39.83333,-103.21667
Yamato 74362,24740,Valid,L6,4175,Found,1974,-71.78889,35.80278
Yamato 792770,28119,Valid,H6,4179,Found,1979,-71.5,35.66667
Falsey Draw,10072,Valid,L6,4180,Found,1995,33.84333,-103.93667
Dhofar 1071,6878,Valid,L6,4180,Found,2000,18.85395,54.64743
Jiddat al Harasis 058,12120,Valid,L6,4180,Found,2000,19.80618,56.68707
Asuka 881092,3801,Valid,L3,4188,Found,1988,-72,26
Ramlat as Sahmah 203,35637,Valid,Mesosiderite,4194,Found,2002,20.00458,56.4212
Norristown,16997,Valid,"Iron, IIIAB",4200,Found,1965,32.51667,-82.55
Hayy 001,55517,Valid,H5,4208,Found,2010,20.84132,57.62995
Sayh al Uhaymir 187,23360,Valid,L4-5,4211,Found,2002,20.56945,57.32167
Dhofar 975,33777,Valid,L4,4230,Found,2004,19.21939,54.91858
Yamato 792769,28118,Valid,Eucrite-pmict,4232,Found,1979,-71.5,35.66667
Jiddat al Harasis 111,34023,Valid,L/LL4,4235,Found,2004,19.6604,56.96172
Dar al Gani 318,5866,Valid,H3,4236,Found,1997,27.14317,15.873
Raguli,22373,Valid,H3.8,4239,Found,1972,45.7,43.7
Dar al Gani 502,6050,Valid,L6,4242,Found,1997,27.28883,16.11533
Sayh al Uhaymir 075,23267,Valid,H3-5,4261.2,Found,2001,20.6845,57.14067
Lone Star,14682,Valid,H4,4300,Found,1965,34.25972,-101.40833
Sunray,23746,Valid,H4,4300,Found,1985,36,-101.83333
Rumanov��,22781,Valid,H5,4300,Found,1994,48.348,17.866
Ko��ice,53810,Valid,H5,4300,Fell,2010,48.76367,21.17633
Bates Nunataks A78002,4970,Valid,L6,4301,Found,1978,-80.25,153.5
Powellsville,18880,Valid,H5,4310,Found,1990,38.66667,-82.78333
Llano River,53635,Valid,"Iron, IIIAB",4318,Found,1975,30.52213,-99.73698
Dolores,7660,Valid,"Iron, IIIAB",4333,Found,2001,-19.65,-69.95
Plateau du Tademait 002,31297,Valid,L6,4334,Found,2002,28.29767,0.6665
Umm as Samim 032,55428,Valid,H4,4335.1,Found,2010,21.04832,55.57372
Grove Mountains 021603,30708,Valid,H3,4360,Found,2003,-72.82278,75.29639
Grosvenor Mountains 85213,11222,Valid,L6,4364.4,Found,1985,-85.66667,175
Patora,18112,Valid,H6,4375,Fell,1969,20.93694,82.05
Hammadah al Hamra 118,11601,Valid,H4,4382,Found,1995,28.66833,13.34467
Wallareenya,24207,Valid,"Iron, IIIAB",4386,Found,1965,-20.66667,118.83333
Dhofar 1677,56183,Valid,H5,4388,Found,2011,19.36518,54.51565
Dhofar 094,6793,Valid,L5,4395,Found,1999,18.665,54.56667
Grassland,10959,Valid,L4,4400,Found,1964,33.11667,-101.58333
Little River (a),14665,Valid,H6,4400,Found,1967,38.38333,-98.01667
Dalhart,5508,Valid,H5,4400,Found,1968,36.04333,-102.40833
North West Forrest (E6),17007,Valid,EL6,4400,Found,1971,-30.6,127.81667
Waverly,24224,Valid,"Iron, IAB-an",4400,Found,1983,32.68333,-85.56667
Assamakka,53892,Valid,"Iron, IVA-an",4400,Found,2002,19.26667,5.91667
Elephant Moraine 87501,8052,Valid,Mesosiderite,4403,Found,1987,-76.04325,156.08694
Hammadah al Hamra 040,11523,Valid,L6,4411,Found,1990,29.1,11.83333
Lewiston,14643,Valid,H4,4416,Found,1983,34.00833,-103.60278
Acfer 190,198,Valid,L6,4439,Found,1990,27.7,4.3
Ouadangou,56729,Valid,L5,4440,Fell,2003,12.9,0.08
Ramlat as Sahmah 286,51887,Valid,H4-5,4445.2,Found,2009,20.50788,55.77547
Ararki,45408,Valid,L5,4460,Found,2001,29.06,74.44
Dhofar 012,6711,Valid,L4,4472,Found,2000,18.35833,54.23333
Dhofar 1280,34499,Valid,H6,4473,Found,2005,18.27717,54.25547
Edjudina,7766,Valid,H4,4480,Found,1969,-29.58639,122.18167
Purmela,32771,Valid,"Iron, IIF",4500,Found,1977,29.5,-98.05
Sverdlovsk,23769,Valid,H4/5,4500,Found,1985,57,62.7
El Djouf 007,7802,Valid,H5,4500,Found,1989,23.66667,-1.81667
Abu Moharek,9,Valid,H4,4500,Found,1997,27.23944,29.83583
Northwest Africa 159,17349,Valid,L4,4500,Found,1999,30.33333,-5.83333
Northwest Africa 848,17874,Valid,L6,4508,Found,2000,28.00083,-9.27
Eldee 001,47703,Valid,L6,4514,Found,2006,-31.66997,141.24233
Daraj 146,6601,Valid,H5,4553,Found,2000,29.62778,11.7025
Dhofar 1597,52603,Valid,H5,4558,Found,2004,18.96133,54.3685
Djebel Chaab 003,30560,Valid,L6,4570.2,Found,2003,25.08683,0.8324
Innisfree,12039,Valid,L5,4576,Fell,1977,53.415,-111.3375
Yamato 793496,28845,Valid,L6,4583,Found,1979,-71.5,35.66667
Meteorite Hills 00400,15635,Valid,"Iron, IIIAB",4583.8,Found,2000,-79.68333,155.75
Dhofar 057,6756,Valid,L6,4588,Found,1999,19.16217,54.7665
Ucera,24097,Valid,H5,4590,Fell,1970,11.05,-69.85
Seagraves (b),23470,Valid,H5,4600,Found,1976,32.91722,-102.5
Ningqiang,16981,Valid,C3-ung,4610,Fell,1983,32.925,105.90667
Batyushkovo,51586,Valid,L5,4620,Found,2007,55.54867,35.2995
Dhofar 365,7147,Valid,H5,4623,Found,2000,19.09138,54.79483
Maigatari-Danduma,30751,Valid,H5/6,4629,Fell,2004,12.83333,9.38333
Dhofar 1524,52397,Valid,H5,4652,Found,2008,18.51133,54.60783
Sayh al Uhaymir 066,23258,Valid,LL5,4670,Found,2000,20.53167,56.67667
Grove Mountains 051532,48192,Valid,H5,4680,Found,2006,-72.935556,75.313056
Ulyanovsk,45816,Valid,H5,4680,Found,2006,54.364947,48.591447
Ramsdorf,22386,Valid,L6,4682,Fell,1958,51.88333,6.93333
Sayh al Uhaymir 010,23202,Valid,H6,4682,Found,1999,20.992,57.30583
Al Huwaysah 012,55412,Valid,H5,4694.9,Found,2010,22.67752,55.34027
Frankel City,10175,Valid,L6,4700,Found,1977,32.33333,-102.745
Hot Springs,11912,Valid,"Iron, IIIAB",4700,Found,1995,39.66667,-118.96667
Tiffa 002,23992,Valid,H4/5,4705,Found,1997,19.696,11.52683
Itqiy,12058,Valid,EH7-an,4720,Fell,1990,26.59083,-12.95217
Tanezrouft 034,23835,Valid,H5,4720,Found,1991,25.43472,-0.09028
Jiddat al Harasis 570,51912,Valid,H4-6,4747.9,Found,2009,19.7524,56.3304
Pecora Escarpment 02067,18249,Valid,H5,4751.3,Found,2002,-85.63333,-68.7
Reid 011,22566,Valid,H3-6,4760,Found,1986,-30.21667,128.3
Hammadah al Hamra 103,11586,Valid,L6,4760,Found,1995,28.61817,13.1715
South Plains,23680,Valid,L5,4763,Found,1971,34.26667,-101.25
Yamato 86787,30293,Valid,L6,4771,Found,1986,-71.5,35.66667
Hammadah al Hamra 109,11592,Valid,H5,4777,Found,1995,28.5885,12.95283
Dhofar 192,6976,Valid,H4,4779,Found,1999,18.26167,54.24333
Sayh al Uhaymir 295,34044,Valid,L5,4780,Found,2004,21.00987,57.03862
La Luz,48962,Valid,H4,4798,Found,2005,33.00383,-105.85083
Lone Island Lake,55762,Valid,"Iron, IAB-sLL",4800,Found,2005,50.00957,-95.38537
Grosvenor Mountains 95503,11231,Valid,L6,4801.5,Found,1995,-85.66667,175
Jiddat al Harasis 295,35613,Valid,L5,4820,Found,2005,19.8015,56.46762
Dar al Gani 100,5616,Valid,H6,4840,Found,1996,27.12117,16.10883
Mayo Belwa,15451,Valid,Aubrite,4850,Fell,1974,8.96667,12.08333
Eads,7759,Valid,H4,4860,Found,1975,38.47,-102.82667
Yamato 793375,28724,Valid,L3.6,4864,Found,1979,-71.5,35.66667
Queen Alexandra Range 87401,19004,Valid,L6,4866.2,Found,1987,-84.41511,163.67432
Javorje,53489,Valid,"Iron, IIIAB",4920,Found,2009,46.16244,14.19166
Dhofar 281,7064,Valid,L3.8,4936,Found,2001,18.575,54.29833
Meteorite Hills 96501,16560,Valid,L6,4939.3,Found,1996,-79.68333,155.75
Dhofar 239,7022,Valid,H4,4950,Found,2000,18.4235,54.48
Ste. Marguerite,23099,Valid,H4,4960,Fell,1962,50.76667,3
Catalina 028,57296,Valid,H5,4993,Found,2010,-25.23333,-69.71667
Queen Alexandra Range 99017,21469,Valid,H5,4999,Found,1999,-84,168
Dhofar 1275,30515,Valid,L7,4999,Found,2003,18.82852,54.63957
Temple,23894,Valid,L6,5000,Found,1959,31.11667,-97.3
Stoneham,31330,Valid,H5,5000,Found,1960,40.63783,-103.69717
Queretaro,22359,Valid,H4,5000,Found,1971,20.63333,-100.38333
Nainital,16897,Valid,L,5000,Found,1980,29.36667,79.43333
El Tigre,7819,Valid,L6,5000,Fell,1993,19.96722,-103.05167
Galkiv,10850,Valid,H4,5000,Fell,1995,51.68333,30.78333
Hammadah al Hamra 183,11666,Valid,LL6,5000,Found,1996,28.61067,13.33417
Dhofar 393,7175,Valid,H5,5000,Found,2001,19.13922,54.83312
Dhofar 607,7364,Valid,H5,5000,Found,2001,18.7288,54.19053
Essex,10056,Valid,H5,5000,Found,2002,34.61167,-115.03333
Dhofar 132,6917,Valid,Ureilite,5010,Found,2000,19.15,54.58067
Watonga,55758,Valid,LL3.1,5025,Found,1960,35.833333,-98.4
Ramlat as Sahmah 384,55653,Valid,Mesosiderite-C2,5026,Found,2010,20.0049,56.40473
Hammadah al Hamra 259,11742,Valid,H5,5055,Found,1998,28.75,11.56667
Yamato 74371,24749,Valid,H4,5067.9,Found,1974,-71.80417,35.49444
Jiddat al Harasis 054,30728,Valid,Ureilite,5079,Found,2004,19.63033,55.11517
Lonewolf Nunataks 94105,14689,Valid,L6,5086.1,Found,1994,-81.33333,152.83333
Dar al Gani 406,5954,Valid,"Iron, IAB complex",5100,Found,1998,28.14033,15.82383
Dar al Gani 002,5518,Valid,H6,5105,Found,1995,27.1255,16.05817
Garrison,10864,Valid,H5,5116,Found,1969,33.86333,-103.34667
Hammadah al Hamra 124,11607,Valid,H5,5130,Found,1995,28.47233,13.18183
Ramlat as Sahmah 266,48634,Valid,Mesosiderite,5130,Found,2006,20.00803,56.39902
Dhofar 1439,47354,Valid,Eucrite-mmict,5132,Found,2003,18.58333,54.455
Jiddat al Harasis 229,35548,Valid,L5,5135,Found,2005,19.7058,56.60775
Claytonville (b),5376,Valid,OC,5136,Found,1978,34.34833,-101.65833
