name,id,nametype,recclass,mass (g),fall,year,reclat,reclong
Meteorite Hills 00561,15796,Valid,L5,80.19,Found,2000,-79.68333,155.75
Meteorite Hills 00423,15658,Valid,Howardite,79.4,Found,2000,-79.68333,155.75
Dhofar 151,6936,Valid,LL5-6,79,Found,2000,19.10117,54.828
Thiel Mountains 99015,23967,Valid,H5,78.6,Found,2000,-85.16523,-94.73375
Meteorite Hills 00562,15797,Valid,L5,78.49,Found,2000,-79.68333,155.75
Meteorite Hills 00600,15834,Valid,LL6,78.48,Found,2000,-79.68333,155.75
Dar al Gani 894,6441,Valid,L3/4,78,Found,2000,27.23333,16.1
Meteorite Hills 00538,15773,Valid,L5,77.16,Found,2000,-79.68333,155.75
Meteorite Hills 00607,15841,Valid,H3.4,76.55,Found,2000,-79.68333,155.75
Dar al Gani 798,6345,Valid,H5,76.4,Found,2000,26.9945,16.452
Dhofar 1050,6855,Valid,H5,76,Found,2000,18.89137,54.62413
Meteorite Hills 00546,15781,Valid,H5,75.87,Found,2000,-79.68333,159.75
Meteorite Hills 00980,16214,Valid,L6,74.8,Found,2000,-79.68333,159.75
Meteorite Hills 00553,15788,Valid,L5,74.34,Found,2000,-79.68333,155.75
Meteorite Hills 00585,15819,Valid,L5,74.22,Found,2000,-79.68333,155.75
Meteorite Hills 00604,15838,Valid,L6,74.05,Found,2000,-79.68333,155.75
Dar al Gani 886,6433,Valid,H5,74,Found,2000,26.1,16.08333
Dhofar 523,7284,Valid,H4,74,Found,2000,19.39667,54.72833
Jiddat al Harasis 023,12111,Valid,H4,73.7,Found,2000,19.43,56.315
Dar al Gani 897,6444,Valid,Ureilite,73,Found,2000,27.66667,16.35
Hammadah al Hamra 308,11791,Valid,L6,73,Found,2000,29.04383,13.0295
Meteorite Hills 00599,15833,Valid,LL6,72.18,Found,2000,-79.68333,155.75
Dar al Gani 816,6363,Valid,H5,71.2,Found,2000,26.9945,16.45367
Northwest Africa 823,17855,Valid,L4,71.2,Found,2000,31.96667,-4.41667
Meteorite Hills 00619,15853,Valid,H6,71.18,Found,2000,-79.68333,155.75
Northwest Africa 772,17845,Valid,CK3,71,Found,2000,26.44933,-11.6935
Meteorite Hills 00573,15808,Valid,LL6,70.96,Found,2000,-79.68333,155.75
Meteorite Hills 00606,15840,Valid,L5,70.61,Found,2000,-79.68333,155.75
Hammadah al Hamra 274,11757,Valid,LL6,69.8,Found,2000,28.4595,12.87067
Dhofar 158,6943,Valid,H4,69.7,Found,2000,19.37306,54.7625
Meteorite Hills 00967,16201,Valid,LL6,69.7,Found,2000,-79.68333,159.75
Dar al Gani 808,6355,Valid,L6,69,Found,2000,26.98683,16.44017
Dar al Gani 835,6382,Valid,H5,68.8,Found,2000,26.97033,16.45717
Meteorite Hills 00508,15743,Valid,LL6,68.59,Found,2000,-79.68333,155.75
Meteorite Hills 00547,15782,Valid,LL6,68.5,Found,2000,-79.68333,159.75
Meteorite Hills 00942,16176,Valid,LL6,68.3,Found,2000,-79.68333,159.75
Dar al Gani 1029,5643,Valid,LL5,68,Found,2000,27.919,16.684
Dar al Gani 890,6437,Valid,H5,68,Found,2000,27.18333,16.13333
Dhofar 934,7636,Valid,H4,68,Found,2000,18.925,54.59833
Meteorite Hills 00603,15837,Valid,LL6,67.68,Found,2000,-79.68333,155.75
Meteorite Hills 001050,15546,Valid,LL6,67.6,Found,2000,-79.68333,159.75
Dhofar 172,6956,Valid,H6,67.3,Found,2000,19.06278,54.55944
Meteorite Hills 00618,15852,Valid,L5,67.12,Found,2000,-79.68333,155.75
Meteorite Hills 00815,16049,Valid,LL6,67.1,Found,2000,-79.68333,159.75
Meteorite Hills 00554,15789,Valid,L6,67.08,Found,2000,-79.68333,155.75
Bates Nunataks 00306,4964,Valid,L5,66.95,Found,2000,-80.25,153.5
Dhofar 184,6968,Valid,L6,66.6,Found,2000,18.85639,54.47528
Meteorite Hills 00595,15829,Valid,LL6,66.53,Found,2000,-79.68333,155.75
Meteorite Hills 00556,15791,Valid,L5,66.46,Found,2000,-79.68333,155.75
Dhofar 1061,6867,Valid,L6,66,Found,2000,18.85472,54.64745
Meteorite Hills 00609,15843,Valid,LL6,65.81,Found,2000,-79.68333,155.75
Meteorite Hills 00994,16228,Valid,L5,65.1,Found,2000,-79.68333,159.75
Dhofar 1054,6859,Valid,H3-6,65,Found,2000,18.93075,54.672
Dar al Gani 874,6421,Valid,Ureilite,64.6,Found,2000,27.04183,16.405
Northwest Africa 822,17854,Valid,H6,64.5,Found,2000,31.96667,-4.41667
Meteorite Hills 00578,15813,Valid,L6,64.33,Found,2000,-79.68333,155.75
Dar al Gani 810,6357,Valid,L6,64,Found,2000,26.97483,16.39017
Hammadah al Hamra 313,11796,Valid,L6,64,Found,2000,29.324,13.56533
Meteorite Hills 00568,15803,Valid,L6,63.34,Found,2000,-79.68333,155.75
Dhofar 124,6909,Valid,H6,63,Found,2000,19.05933,54.546
Meteorite Hills 00777,16011,Valid,H6,62.77,Found,2000,-79.68333,155.75
Meteorite Hills 00596,15830,Valid,LL6,62.27,Found,2000,-79.68333,155.75
Dhofar 936,7638,Valid,H4,62,Found,2000,18.89333,54.73167
Meteorite Hills 00560,15795,Valid,LL5,61.81,Found,2000,-79.68333,155.75
Meteorite Hills 00794,16028,Valid,LL6,60.88,Found,2000,-79.68333,155.75
Meteorite Hills 00523,15758,Valid,LL6,60.78,Found,2000,-79.68333,155.75
Dar al Gani 811,6358,Valid,H5,60,Found,2000,26.99417,16.45183
Meteorite Hills 00545,15780,Valid,L5,59.76,Found,2000,-79.68333,155.75
Meteorite Hills 00993,16227,Valid,LL5,59.2,Found,2000,-79.68333,159.75
Meteorite Hills 001043,15539,Valid,H6,58.8,Found,2000,-79.68333,159.75
Meteorite Hills 00551,15786,Valid,LL6,58.63,Found,2000,-79.68333,155.75
Meteorite Hills 00819,16053,Valid,L5,58.6,Found,2000,-79.68333,159.75
Meteorite Hills 00601,15835,Valid,LL6,58.56,Found,2000,-79.68333,155.75
Meteorite Hills 00403,15638,Valid,"Iron, IIIAB",58.5,Found,2000,-79.68333,155.75
Meteorite Hills 00866,16100,Valid,L5,58.1,Found,2000,-79.68333,159.75
Dar al Gani 878,6425,Valid,L4,58,Found,2000,27.23333,16.11667
Dar al Gani 889,6436,Valid,H6,58,Found,2000,27.18333,16.11667
Dar al Gani 891,6438,Valid,L5,58,Found,2000,27.25,16.18333
Northwest Africa 472,17740,Valid,H4,58,Found,2000,31.96833,-4.14667
Dar al Gani 941,6482,Valid,H6,57,Found,2000,27.56667,16.2
Dar al Gani 780,6327,Valid,H5,56.7,Found,2000,26.98717,16.43717
Dar al Gani 797,6344,Valid,H5,56.7,Found,2000,27.00033,16.44617
Meteorite Hills 001114,15610,Valid,H5,56.6,Found,2000,-79.68333,159.75
Meteorite Hills 00699,15933,Valid,L5,56.36,Found,2000,-79.68333,155.75
Meteorite Hills 00647,15881,Valid,LL6,55.93,Found,2000,-79.68333,155.75
Meteorite Hills 001020,15516,Valid,L5,55.9,Found,2000,-79.68333,159.75
Meteorite Hills 00579,15814,Valid,L6,55.86,Found,2000,-79.68333,155.75
Dar al Gani 1020,5637,Valid,H5,55.8,Found,2000,27.92472,16.9575
Meteorite Hills 00644,15878,Valid,LL6,55.1,Found,2000,-79.68333,155.75
Meteorite Hills 00816,16050,Valid,H6,54.7,Found,2000,-79.68333,159.75
Dar al Gani 831,6378,Valid,H5,54.5,Found,2000,26.96533,16.46867
Meteorite Hills 001130,15626,Valid,H6,54.5,Found,2000,-79.68333,159.75
Dar al Gani 946,6486,Valid,LL4,54.03,Found,2000,27.18733,16.37817
Dar al Gani 924,6465,Valid,L6,54,Found,2000,27.03333,16.35
Dar al Gani 934,6475,Valid,H6,54,Found,2000,27.08333,16.01667
Dar al Gani 938,6479,Valid,H6,54,Found,2000,27.25,16.18333
Dhofar 1056,6861,Valid,LL6,54,Found,2000,18.74713,54.75247
Meteorite Hills 00700,15934,Valid,H6,54,Found,2000,-79.68333,159.75
Meteorite Hills 00593,15827,Valid,LL5,53.83,Found,2000,-79.68333,155.75
Meteorite Hills 00995,16229,Valid,LL6,53.7,Found,2000,-79.68333,159.75
Meteorite Hills 00564,15799,Valid,L5,53.58,Found,2000,-79.68333,155.75
Meteorite Hills 00613,15847,Valid,H6,53.37,Found,2000,-79.68333,155.75
Dar al Gani 830,6377,Valid,Ureilite,53.1,Found,2000,27.04833,16.38433
Meteorite Hills 00778,16012,Valid,H5,52.84,Found,2000,-79.68333,155.75
Dar al Gani 789,6336,Valid,L6,52.7,Found,2000,26.99017,16.4475
Meteorite Hills 00544,15779,Valid,L5,52.65,Found,2000,-79.68333,155.75
Meteorite Hills 00817,16051,Valid,H5,52.6,Found,2000,-79.68333,159.75
Meteorite Hills 00623,15857,Valid,L6,52.57,Found,2000,-79.68333,155.75
Dar al Gani 917,6458,Valid,H4/5,52,Found,2000,27.25,16.13333
Dhofar 1068,6874,Valid,L4/5,52,Found,2000,18.96287,54.75133
Dhofar 511,7272,Valid,H4,52,Found,2000,18.95667,54.385
Dar al Gani 805,6352,Valid,L6,51.9,Found,2000,27.54083,16.15783
Thiel Mountains 99007,23959,Valid,L4,51.9,Found,2000,-85.16082,-94.6157
Meteorite Hills 00583,15817,Valid,L5,51.8,Found,2000,-79.68333,155.75
Meteorite Hills 00799,16033,Valid,L5,51.42,Found,2000,-79.68333,155.75
Meteorite Hills 001026,15522,Valid,L5,51.4,Found,2000,-79.68333,159.75
Meteorite Hills 00959,16193,Valid,LL6,51.4,Found,2000,-79.68333,159.75
Tessera,23905,Valid,H4,51.3,Found,2000,45.50833,12.30833
Meteorite Hills 00696,15930,Valid,H6,51.19,Found,2000,-79.68333,155.75
Meteorite Hills 00824,16058,Valid,H5,50.92,Found,2000,-79.68333,155.75
Meteorite Hills 00588,15822,Valid,LL5,50.85,Found,2000,-79.68333,155.75
Meteorite Hills 00940,16174,Valid,H4,50.8,Found,2000,-79.68333,159.75
Meteorite Hills 00956,16190,Valid,H6,50.8,Found,2000,-79.68333,159.75
Dar al Gani 784,6331,Valid,H5,50.7,Found,2000,26.98333,16.44
Sayh al Uhaymir 099,23291,Valid,H5,50.7,Found,2000,20.6157,57.16318
Dhofar 107,6876,Valid,L6,50,Found,2000,19.26183,54.74083
Dhofar 525,7286,Valid,L5,50,Found,2000,18.23833,54.13667
Meteorite Hills 00792,16026,Valid,L5,49.59,Found,2000,-79.68333,155.75
Meteorite Hills 00557,15792,Valid,LL6,49.45,Found,2000,-79.68333,155.75
Sayh al Uhaymir 088,23280,Valid,L6,49.2,Found,2000,20.53,56.665
Dar al Gani 806,6353,Valid,H5,48.4,Found,2000,26.966,16.50283
Meteorite Hills 00563,15798,Valid,L5,48.16,Found,2000,-79.68333,155.75
Dar al Gani 892,6439,Valid,H6,48,Found,2000,27.11667,16.1
Dhofar 520,7281,Valid,H5,48,Found,2000,18.85833,54.71333
Dhofar 933,7635,Valid,H4,48,Found,2000,19.28833,54.695
Meteorite Hills 00954,16188,Valid,LL6,47.9,Found,2000,-79.68333,159.75
Meteorite Hills 00642,15876,Valid,LL6,47.82,Found,2000,-79.68333,155.75
Thiel Mountains 99005,23957,Valid,LL5,47.7,Found,2000,-85.16292,-94.59247
Meteorite Hills 00690,15924,Valid,L6,47.65,Found,2000,-79.68333,155.75
Dar al Gani 823,6370,Valid,L6,47.3,Found,2000,26.98183,16.43117
Meteorite Hills 00962,16196,Valid,H5,46.8,Found,2000,-79.68333,159.75
Meteorite Hills 00674,15908,Valid,LL6,46.63,Found,2000,-79.68333,155.75
Meteorite Hills 00805,16039,Valid,H6,46.5,Found,2000,-79.68333,155.75
Meteorite Hills 00658,15892,Valid,L6,46.42,Found,2000,-79.68333,155.75
Meteorite Hills 00863,16097,Valid,H6,46.1,Found,2000,-79.68333,159.75
Meteorite Hills 00938,16172,Valid,H6,45.9,Found,2000,-79.68333,159.75
Meteorite Hills 00428,15663,Valid,"Iron, ungrouped",45.8,Found,2000,-79.68333,155.75
Northwest Africa 473,17741,Valid,L4,45.8,Found,2000,31.96,-4.12833
Meteorite Hills 001106,15602,Valid,LL4,45.7,Found,2000,-79.68333,159.75
Meteorite Hills 00662,15896,Valid,H6,45.14,Found,2000,-79.68333,155.75
Hammadah al Hamra 305,11788,Valid,H4/5,45,Found,2000,28.64517,13.10217
Meteorite Hills 00992,16226,Valid,H6,45,Found,2000,-79.68333,159.75
Meteorite Hills 00904,16138,Valid,L5,44.95,Found,2000,-79.68333,155.75
Meteorite Hills 00960,16194,Valid,H6,44.9,Found,2000,-79.68333,159.75
Meteorite Hills 00741,15975,Valid,LL6,44.84,Found,2000,-79.68333,155.75
Meteorite Hills 00587,15821,Valid,LL5,44.83,Found,2000,-79.68333,155.75
Meteorite Hills 00851,16085,Valid,LL6,44.8,Found,2000,-79.68333,159.75
Meteorite Hills 00969,16203,Valid,LL6,44.8,Found,2000,-79.68333,159.75
Meteorite Hills 00796,16030,Valid,L5,44.7,Found,2000,-79.68333,155.75
Meteorite Hills 00797,16031,Valid,LL6,44.57,Found,2000,-79.68333,155.75
Dhofar 1053,6858,Valid,H4/5,44.5,Found,2000,18.93638,54.72413
Thiel Mountains 99002,23954,Valid,Acapulcoite,44.3,Found,2000,-85.1605,-94.57012
Dar al Gani 822,6369,Valid,H5,44.2,Found,2000,26.97633,16.4675
Contis-Plage,55768,Valid,H5,44,Found,2000,44.08333,-1.31667
Dar al Gani 888,6435,Valid,H5/6,44,Found,2000,27.16667,16.13333
Meteorite Hills 00917,16151,Valid,LL5,43.93,Found,2000,-79.68333,155.75
Silurian Dry Lake,23595,Valid,LL6,43.8,Found,2000,35.51752,-116.17607
Dhofar 542,7303,Valid,H4/5,43.3,Found,2000,18.80833,54.47217
Meteorite Hills 001040,15536,Valid,L5,43.3,Found,2000,-79.68333,159.75
Meteorite Hills 00655,15889,Valid,L6,43.11,Found,2000,-79.68333,155.75
Dhofar 1062,6868,Valid,L6,43,Found,2000,18.83792,54.67033
Meteorite Hills 00702,15936,Valid,H6,43,Found,2000,-79.68333,159.75
Thiel Mountains 99016,23968,Valid,EL6,43,Found,2000,-85.1651,-94.77712
Dar al Gani 950,6490,Valid,L6,42.83,Found,2000,27.899,15.8645
Meteorite Hills 00990,16224,Valid,LL6,42.6,Found,2000,-79.68333,159.75
Meteorite Hills 00981,16215,Valid,LL5,42.3,Found,2000,-79.68333,159.75
Dar al Gani 882,6429,Valid,LL5-6,42,Found,2000,27.23333,16.1
Old Dominion Mine,18004,Valid,H4,42,Found,2000,34.85958,-116.22113
Meteorite Hills 00725,15959,Valid,H5,41.75,Found,2000,-79.68333,155.75
Meteorite Hills 00795,16029,Valid,H6,41.7,Found,2000,-79.68333,155.75
Al Huqf 001,434,Valid,L4,41.5,Found,2000,19.42,57.18833
Dar al Gani 796,6343,Valid,L6,41.4,Found,2000,27.3695,16.24017
Dhofar 204,6988,Valid,L6,41.4,Found,2000,19.41833,54.76333
Meteorite Hills 00997,16231,Valid,H5,41.3,Found,2000,-79.68333,159.75
Dhofar 1052,6857,Valid,L6,41,Found,2000,18.92287,54.62867
Dhofar 1058,6863,Valid,H4/5,41,Found,2000,18.85703,54.64465
Meteorite Hills 00628,15862,Valid,H6,40.72,Found,2000,-79.68333,155.75
Meteorite Hills 001062,15558,Valid,H6,40.7,Found,2000,-79.68333,159.75
Meteorite Hills 00975,16209,Valid,L6,40.7,Found,2000,-79.68333,159.75
Meteorite Hills 00883,16117,Valid,LL6,40.61,Found,2000,-79.68333,155.75
Meteorite Hills 001077,15573,Valid,H6,40.6,Found,2000,-79.68333,159.75
Meteorite Hills 00974,16208,Valid,H5,40.6,Found,2000,-79.68333,159.75
Meteorite Hills 00654,15888,Valid,H6,40.48,Found,2000,-79.68333,155.75
Meteorite Hills 00567,15802,Valid,L5,40.41,Found,2000,-79.68333,155.75
Meteorite Hills 00659,15893,Valid,L6,40.38,Found,2000,-79.68333,155.75
Meteorite Hills 00825,16059,Valid,L5,40.35,Found,2000,-79.68333,155.75
Dar al Gani 1051,51562,Valid,Martian (shergottite),40.1,Found,2000,27.16917,16.13533
Meteorite Hills 00793,16027,Valid,H6,40.05,Found,2000,-79.68333,155.75
Cuddeback Dry Lake 004,5483,Valid,H6,40,Found,2000,35.30233,-117.46017
Dar al Gani 868,6415,Valid,Ureilite,40,Found,2000,28,16
Meteorite Hills 00907,16141,Valid,LL6,39,Found,2000,-79.68333,155.75
Meteorite Hills 00493,15728,Valid,L5,38.99,Found,2000,-79.68333,155.75
Meteorite Hills 00657,15891,Valid,L5,38.93,Found,2000,-79.68333,155.75
Meteorite Hills 00432,15667,Valid,CM2,38.9,Found,2000,-79.68333,155.75
Meteorite Hills 00856,16090,Valid,L6,38.9,Found,2000,-79.68333,159.75
Grove Mountains 99016,11413,Valid,L6,38.8,Found,2000,-73.08333,75.2
Meteorite Hills 001115,15611,Valid,LL6,38.6,Found,2000,-79.68333,159.75
Meteorite Hills 00941,16175,Valid,H6,38.6,Found,2000,-79.68333,159.75
Meteorite Hills 00986,16220,Valid,LL6,38.6,Found,2000,-79.68333,159.75
Meteorite Hills 00807,16041,Valid,LL6,38.57,Found,2000,-79.68333,155.75
Meteorite Hills 00651,15885,Valid,LL6,38.48,Found,2000,-79.68333,155.75
Meteorite Hills 00847,16081,Valid,LL5,38.3,Found,2000,-79.68333,159.75
Meteorite Hills 00787,16021,Valid,H6,38.11,Found,2000,-79.68333,155.75
Meteorite Hills 00826,16060,Valid,LL6,38.11,Found,2000,-79.68333,155.75
Meteorite Hills 00998,16232,Valid,L5,38.1,Found,2000,-79.68333,159.75
Meteorite Hills 00864,16098,Valid,"Iron, IIIAB",38.03,Found,2000,-79.68333,155.75
Dhofar 1051,6856,Valid,L4/5,38,Found,2000,18.90902,54.61618
Dhofar 1063,6869,Valid,H6,38,Found,2000,18.85372,54.75245
Sayh al Uhaymir 162,23349,Valid,L6,38,Found,2000,20.07,56.72373
Dar al Gani 813,6360,Valid,H5,37.8,Found,2000,26.994,16.45217
Meteorite Hills 00890,16124,Valid,L5,37.63,Found,2000,-79.68333,155.75
Meteorite Hills 001049,15545,Valid,H4,37.6,Found,2000,-79.68333,159.75
Meteorite Hills 00691,15925,Valid,L6,37.59,Found,2000,-79.68333,155.75
Meteorite Hills 001058,15554,Valid,LL6,37.4,Found,2000,-79.68333,159.75
Meteorite Hills 00801,16035,Valid,LL6,37.23,Found,2000,-79.68333,155.75
Bates Nunataks 00302,4960,Valid,H3.3,37.1,Found,2000,-80.25,153.5
Meteorite Hills 00858,16092,Valid,L5,37.1,Found,2000,-79.68333,159.75
Meteorite Hills 00769,16003,Valid,L5,37.06,Found,2000,-79.68333,155.75
Dar al Gani 803,6350,Valid,L6,37,Found,2000,27.0145,16.38867
Meteorite Hills 00719,15953,Valid,LL6,36.9,Found,2000,-79.68333,159.75
Dar al Gani 788,6335,Valid,H5,36.8,Found,2000,26.97017,16.46967
Meteorite Hills 001101,15597,Valid,H6,36.8,Found,2000,-79.68333,159.75
Meteorite Hills 00771,16005,Valid,LL5,36.63,Found,2000,-79.68333,155.75
Meteorite Hills 00830,16064,Valid,H6,36.5,Found,2000,-79.68333,159.75
Meteorite Hills 00835,16069,Valid,LL5,36.5,Found,2000,-79.68333,159.75
Meteorite Hills 00738,15972,Valid,H5,36.37,Found,2000,-79.68333,155.75
Meteorite Hills 00882,16116,Valid,LL6,36.33,Found,2000,-79.68333,155.75
Meteorite Hills 001097,15593,Valid,L6,36.2,Found,2000,-79.68333,159.75
Meteorite Hills 001111,15607,Valid,H5,36.2,Found,2000,-79.68333,159.75
Meteorite Hills 00889,16123,Valid,LL6,36.12,Found,2000,-79.68333,155.75
Meteorite Hills 00989,16223,Valid,L5,36.1,Found,2000,-79.68333,159.75
Meteorite Hills 001036,15532,Valid,H6,35.9,Found,2000,-79.68333,159.75
Meteorite Hills 00809,16043,Valid,LL6,35.89,Found,2000,-79.68333,155.75
Meteorite Hills 00790,16024,Valid,L5,35.78,Found,2000,-79.68333,155.75
Meteorite Hills 001023,15519,Valid,LL6,35.4,Found,2000,-79.68333,159.75
Meteorite Hills 00788,16022,Valid,L5,35.27,Found,2000,-79.68333,155.75
Meteorite Hills 00715,15949,Valid,H6,35.2,Found,2000,-79.68333,159.75
Dar al Gani 836,6383,Valid,L6,35.1,Found,2000,26.98867,16.43717
Cuddeback Dry Lake 005,5484,Valid,H5,35,Found,2000,35.31232,-117.45315
Meteorite Hills 001029,15525,Valid,H5,34.8,Found,2000,-79.68333,159.75
Meteorite Hills 00646,15880,Valid,LL6,34.76,Found,2000,-79.68333,155.75
Meteorite Hills 00677,15911,Valid,L5,34.28,Found,2000,-79.68333,155.75
Meteorite Hills 00650,15884,Valid,H6,34.24,Found,2000,-79.68333,155.75
Meteorite Hills 001072,15568,Valid,LL6,34.2,Found,2000,-79.68333,159.75
Meteorite Hills 001088,15584,Valid,H6,34.2,Found,2000,-79.68333,159.75
Meteorite Hills 00720,15954,Valid,LL6,34.07,Found,2000,-79.68333,155.75
Meteorite Hills 00859,16093,Valid,"Iron, IIIAB",33.9,Found,2000,-79.68333,155.75
Bates Nunataks 00301,4959,Valid,H3.3,33.8,Found,2000,-80.25,153.5
Meteorite Hills 00660,15894,Valid,L4,33.8,Found,2000,-79.68333,155.75
Meteorite Hills 001090,15586,Valid,H6,33.6,Found,2000,-79.68333,159.75
Meteorite Hills 00949,16183,Valid,LL6,33.6,Found,2000,-79.68333,159.75
Meteorite Hills 00911,16145,Valid,H6,33.48,Found,2000,-79.68333,155.75
Meteorite Hills 001067,15563,Valid,H5,33.4,Found,2000,-79.68333,159.75
Meteorite Hills 00770,16004,Valid,L5,33.02,Found,2000,-79.68333,155.75
Meteorite Hills 00750,15984,Valid,LL6,32.9,Found,2000,-79.68333,155.75
Meteorite Hills 00656,15890,Valid,L5,32.82,Found,2000,-79.68333,155.75
Meteorite Hills 00820,16054,Valid,LL6,32.68,Found,2000,-79.68333,155.75
Meteorite Hills 001123,15619,Valid,H6,32.6,Found,2000,-79.68333,159.75
Meteorite Hills 00779,16013,Valid,H5,32.59,Found,2000,-79.68333,155.75
Meteorite Hills 00714,15948,Valid,H6,32.5,Found,2000,-79.68333,159.75
Coyote Dry Lake 142,30478,Valid,H4,32.22,Found,2000,35.06725,-116.74853
Dar al Gani 787,6334,Valid,Ureilite,32.1,Found,2000,27.0415,16.40083
Meteorite Hills 00703,15937,Valid,H5,32.1,Found,2000,-79.68333,159.75
Meteorite Hills 001073,15569,Valid,H6,32,Found,2000,-79.68333,159.75
Meteorite Hills 00850,16084,Valid,LL6,31.8,Found,2000,-79.68333,159.75
Tungsten Mountain 001,24072,Valid,H4,31.73,Found,2000,39.63611,-117.65472
Meteorite Hills 001025,15521,Valid,LL5,31.7,Found,2000,-79.68333,159.75
Meteorite Hills 00682,15916,Valid,L6,31.42,Found,2000,-79.68333,155.75
Meteorite Hills 00426,15661,Valid,CR2,31.3,Found,2000,-79.68333,155.75
Meteorite Hills 00987,16221,Valid,L5,31.1,Found,2000,-79.68333,159.75
Dhofar 345,7128,Valid,H4,31,Found,2000,19.11667,54.80833
Thiel Mountains 99006,23958,Valid,H6,31,Found,2000,-85.16323,-94.57987
Meteorite Hills 00885,16119,Valid,L5,30.99,Found,2000,-79.68333,155.75
Meteorite Hills 00832,16066,Valid,H6,30.9,Found,2000,-79.68333,159.75
Meteorite Hills 00808,16042,Valid,LL6,30.69,Found,2000,-79.68333,155.75
Meteorite Hills 00643,15877,Valid,LL6,30.68,Found,2000,-79.68333,155.75
Meteorite Hills 00429,15664,Valid,CV3,30.5,Found,2000,-79.68333,159.75
Meteorite Hills 00953,16187,Valid,L4,30.5,Found,2000,-79.68333,159.75
Meteorite Hills 00934,16168,Valid,H6,30.3,Found,2000,-79.68333,159.75
Meteorite Hills 00665,15899,Valid,LL6,30.04,Found,2000,-79.68333,155.75
Dhofar 128,6913,Valid,H6,30,Found,2000,19.285,54.71067
Meteorite Hills 00920,16154,Valid,H5,30,Found,2000,-79.68333,159.75
Meteorite Hills 001034,15530,Valid,LL5,29.9,Found,2000,-79.68333,159.75
Meteorite Hills 001085,15581,Valid,H5,29.5,Found,2000,-79.68333,159.75
Meteorite Hills 001005,15501,Valid,LL5,29.3,Found,2000,-79.68333,159.75
Meteorite Hills 00836,16070,Valid,H5,29.1,Found,2000,-79.68333,159.75
Meteorite Hills 00928,16162,Valid,H6,29,Found,2000,-79.68333,159.75
Meteorite Hills 00984,16218,Valid,L6,29,Found,2000,-79.68333,159.75
Meteorite Hills 00877,16111,Valid,L5,28.7,Found,2000,-79.68333,159.75
Meteorite Hills 001120,15616,Valid,H6,28.4,Found,2000,-79.68333,159.75
Meteorite Hills 00718,15952,Valid,H6,28.4,Found,2000,-79.68333,159.75
Meteorite Hills 00971,16205,Valid,H6,28.4,Found,2000,-79.68333,159.75
Sayh al Uhaymir 040,23232,Valid,CV3,28.4,Found,2000,21.06361,57.27139
Meteorite Hills 00798,16032,Valid,H6,28.1,Found,2000,-79.68333,155.75
Meteorite Hills 00965,16199,Valid,H6,28.1,Found,2000,-79.68333,159.75
Dhofar 1057,6862,Valid,L6,28,Found,2000,18.81522,54.63337
Meteorite Hills 00678,15912,Valid,L6,27.83,Found,2000,-79.68333,155.75
Dar al Gani 795,6342,Valid,H5,27.8,Found,2000,26.98717,16.43733
Meteorite Hills 001039,15535,Valid,H6,27.7,Found,2000,-79.68333,159.75
Meteorite Hills 00912,16146,Valid,H6,27.62,Found,2000,-79.68333,155.75
Meteorite Hills 00723,15957,Valid,LL6,27.56,Found,2000,-79.68333,155.75
Meteorite Hills 001057,15553,Valid,LL6,27.5,Found,2000,-79.68333,159.75
Meteorite Hills 00645,15879,Valid,L5,27.43,Found,2000,-79.68333,155.75
Meteorite Hills 00740,15974,Valid,L5,27.18,Found,2000,-79.68333,155.75
